web_scraper_order,web_scraper_start_url,date,open,high,low,close_close_price_adjusted_for_splits,adj_close_adjusted_close_price_adjusted_for_splits_and_dividend_andor_capital_gain_distributions,volume
"1765972192-325","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Aug 14, 2024","7,075.00","7,100.00","7,025.00","7,075.00","6,428.28","97,695,100"
"1765972192-326","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Aug 13, 2024","6,850.00","7,000.00","6,850.00","7,000.00","6,360.14","68,666,000"
"1765972192-327","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Aug 12, 2024","6,875.00","6,900.00","6,775.00","6,900.00","6,269.28","50,756,000"
"1765972192-328","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Aug 9, 2024","6,825.00","6,900.00","6,800.00","6,850.00","6,223.85","79,710,700"
"1765972192-329","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Aug 8, 2024","6,800.00","6,850.00","6,725.00","6,800.00","6,178.42","81,408,500"
"1765972192-330","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Aug 7, 2024","6,725.00","6,775.00","6,650.00","6,775.00","6,155.71","84,582,200"
"1765972192-331","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Aug 6, 2024","6,650.00","6,700.00","6,525.00","6,625.00","6,019.42","95,785,000"
"1765972192-332","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Aug 5, 2024","6,700.00","6,725.00","6,500.00","6,575.00","5,973.99","184,384,000"
"1765972192-333","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Aug 2, 2024","6,700.00","6,875.00","6,675.00","6,800.00","6,178.42","167,892,400"
"1765972192-334","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Aug 1, 2024","6,550.00","6,750.00","6,500.00","6,750.00","6,132.99","163,086,200"
"1765972192-335","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Jul 31, 2024","6,400.00","6,475.00","6,375.00","6,400.00","5,814.98","99,004,100"
"1765972192-336","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Jul 30, 2024","6,475.00","6,550.00","6,375.00","6,475.00","5,883.13","86,701,400"
"1765972192-337","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Jul 29, 2024","6,550.00","6,550.00","6,450.00","6,475.00","5,883.13","54,435,300"
"1765972192-338","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Jul 26, 2024","6,575.00","6,625.00","6,500.00","6,550.00","5,951.27","76,519,500"
"1765972192-339","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Jul 25, 2024","6,450.00","6,575.00","6,400.00","6,575.00","5,973.99","66,655,400"
"1765972192-340","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Jul 24, 2024","6,500.00","6,575.00","6,475.00","6,475.00","5,883.13","63,940,900"
"1765972192-341","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Jul 23, 2024","6,750.00","6,750.00","6,550.00","6,625.00","6,019.42","77,861,700"
"1765972192-342","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Jul 22, 2024","6,575.00","6,700.00","6,525.00","6,700.00","6,087.56","110,467,000"
"1765972192-343","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Jul 19, 2024","6,500.00","6,525.00","6,450.00","6,525.00","5,928.56","63,165,500"
"1765972192-344","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Jul 18, 2024","6,550.00","6,600.00","6,500.00","6,550.00","5,951.27","132,532,000"
"1765972192-345","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Jul 17, 2024","6,450.00","6,525.00","6,375.00","6,450.00","5,860.41","109,729,800"
"1765972192-346","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Jul 16, 2024","6,400.00","6,400.00","6,300.00","6,350.00","5,769.55","64,687,900"
"1765972192-347","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Jul 15, 2024","6,450.00","6,450.00","6,300.00","6,350.00","5,769.55","66,071,800"
"1765972192-348","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Jul 12, 2024","6,450.00","6,550.00","6,400.00","6,425.00","5,837.70","136,132,200"
"1765972192-349","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Jul 11, 2024","6,400.00","6,425.00","6,350.00","6,400.00","5,814.98","66,789,800"
"1765972192-350","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Jul 10, 2024","6,375.00","6,450.00","6,300.00","6,375.00","5,792.27","59,685,300"
"1765972192-351","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Jul 9, 2024","6,225.00","6,400.00","6,200.00","6,375.00","5,792.27","84,177,600"
"1765972192-352","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Jul 8, 2024","6,400.00","6,425.00","6,200.00","6,225.00","5,655.98","138,144,000"
"1765972192-353","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Jul 5, 2024","6,325.00","6,500.00","6,300.00","6,425.00","5,837.70","111,646,800"
"1765972192-354","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Jul 4, 2024","6,250.00","6,400.00","6,225.00","6,250.00","5,678.70","90,147,800"
"1765972192-355","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Jul 3, 2024","6,275.00","6,300.00","6,100.00","6,225.00","5,655.98","70,017,100"
"1765972192-356","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Jul 2, 2024","6,275.00","6,350.00","6,150.00","6,200.00","5,633.27","159,356,600"
"1765972192-357","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Jul 1, 2024","6,175.00","6,250.00","6,100.00","6,250.00","5,678.70","100,408,200"
"1765972192-358","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Jun 28, 2024","6,000.00","6,250.00","6,000.00","6,150.00","5,587.84","191,371,600"
"1765972192-359","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Jun 27, 2024","5,900.00","6,075.00","5,875.00","6,000.00","5,451.55","117,602,400"
"1765972192-360","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Jun 26, 2024","5,950.00","6,025.00","5,850.00","5,850.00","5,315.26","92,895,700"
"1765972192-361","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Jun 25, 2024","5,925.00","5,975.00","5,825.00","5,925.00","5,383.40","159,983,800"
"1765972192-362","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Jun 24, 2024","6,075.00","6,125.00","6,000.00","6,000.00","5,451.55","58,831,900"
"1765972192-363","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Jun 21, 2024","6,050.00","6,200.00","6,025.00","6,125.00","5,565.12","184,240,600"
"1765972192-364","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Jun 20, 2024","5,825.00","5,950.00","5,750.00","5,950.00","5,406.12","82,660,000"
"1765972192-365","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Jun 19, 2024","5,775.00","5,850.00","5,675.00","5,750.00","5,224.40","116,004,200"
